repetition_id;tick;patch_id;susceptible;infected;recovered;cc;total_animals
1;400;439;0;0;55;28;55
1;401;439;0;0;55;28;55
1;401;385;0;0;2;12;2
1;402;439;0;0;55;28;55
1;402;385;0;0;2;12;2
1;403;439;0;0;55;28;55
1;403;385;0;0;2;12;2
1;404;385;0;0;2;12;2
1;404;439;0;0;55;28;55
1;405;385;0;0;2;12;2
1;405;439;0;0;55;28;55
1;406;439;0;0;55;28;55
1;406;385;0;0;2;12;2
1;407;439;0;0;55;28;55
1;407;385;0;0;2;12;2
1;408;385;0;0;2;12;2
1;408;439;0;0;55;28;55
1;409;439;0;0;55;28;55
1;409;385;0;0;2;12;2
1;410;385;0;0;2;12;2
1;410;439;0;0;55;28;55
1;411;439;0;0;55;28;55
1;411;385;0;0;2;12;2
1;412;385;0;0;2;12;2
1;412;439;0;0;55;28;55
1;413;439;0;0;55;28;55
1;413;385;0;0;2;12;2
1;414;385;0;0;2;12;2
1;414;439;0;0;55;28;55
1;415;439;0;0;55;28;55
1;415;385;0;0;2;12;2
1;416;385;0;0;2;12;2
1;416;439;0;0;55;28;55
1;417;439;0;0;55;28;55
1;417;385;0;0;2;12;2
1;418;439;0;0;55;28;55
1;418;385;0;0;2;12;2
1;419;385;0;0;2;12;2
1;419;439;0;0;55;28;55
1;420;439;0;0;55;28;55
1;420;385;0;0;2;12;2
1;421;439;0;0;55;28;55
1;421;385;0;0;2;12;2
1;422;439;0;0;55;28;55
1;422;385;0;0;2;12;2
1;423;385;0;0;2;12;2
1;423;439;0;0;55;28;55
1;424;385;0;0;2;12;2
1;424;439;0;0;55;28;55
1;425;385;0;0;2;12;2
1;425;439;0;0;55;28;55
1;426;439;0;0;55;28;55
1;426;385;0;0;2;12;2
1;427;439;0;0;55;28;55
1;427;385;0;0;2;12;2
1;428;385;0;0;2;12;2
1;428;439;0;0;55;28;55
1;429;385;0;0;2;12;2
1;429;439;0;0;55;28;55
1;430;439;0;0;55;28;55
1;430;385;0;0;2;12;2
1;431;439;0;0;55;28;55
1;431;385;0;0;2;12;2
1;432;385;0;0;2;12;2
1;432;439;0;0;55;28;55
1;433;439;0;0;55;28;55
1;433;385;0;0;2;12;2
1;434;385;0;0;2;12;2
1;434;439;0;0;54;28;54
1;435;385;0;0;2;12;2
1;435;439;0;0;54;28;54
1;436;439;0;0;54;28;54
1;436;385;0;0;2;12;2
1;437;385;0;0;2;12;2
1;437;439;0;0;53;28;53
1;438;439;0;0;53;28;53
1;438;385;0;0;2;12;2
1;439;439;0;0;53;28;53
1;439;385;0;0;2;12;2
1;440;439;0;0;53;28;53
1;440;385;0;0;2;12;2
1;441;439;0;0;53;28;53
1;441;385;0;0;2;12;2
1;442;385;0;0;2;12;2
1;442;439;0;0;52;28;52
1;443;385;0;0;2;12;2
1;443;439;0;0;52;28;52
1;444;385;0;0;2;12;2
1;444;439;0;0;52;28;52
1;445;385;0;0;2;12;2
1;445;439;0;0;52;28;52
1;446;385;0;0;2;12;2
1;446;439;0;0;52;28;52
1;447;385;0;0;2;12;2
1;447;439;0;0;52;28;52
1;448;439;0;0;52;28;52
1;448;385;0;0;2;12;2
1;449;385;0;0;2;12;2
1;449;439;0;0;52;28;52
1;450;439;0;0;52;28;52
1;450;385;0;0;2;12;2
1;451;439;0;0;52;28;52
1;451;385;0;0;2;12;2
1;452;385;0;0;2;12;2
1;452;439;0;0;52;28;52
1;453;385;0;0;2;12;2
1;453;439;0;0;51;28;51
1;454;439;0;0;51;28;51
1;454;385;0;0;2;12;2
1;455;439;0;0;51;28;51
1;455;385;0;0;2;12;2
1;456;439;0;0;51;28;51
1;456;385;0;0;2;12;2
1;457;385;0;0;2;12;2
1;457;439;0;0;51;28;51
1;458;385;0;0;2;12;2
1;458;439;4;0;51;28;55
1;459;385;0;0;2;12;2
1;459;439;0;3;52;28;55
1;460;385;0;0;2;12;2
1;460;439;0;2;53;28;55
1;461;385;0;0;2;12;2
1;461;439;0;2;53;28;55
1;462;439;10;2;52;28;64
1;462;385;0;0;2;12;2
1;463;385;0;0;2;12;2
1;463;439;0;8;56;28;64
1;464;385;0;0;2;12;2
1;464;439;0;5;59;28;64
1;465;439;0;5;59;28;64
1;465;385;0;0;2;12;2
1;466;385;0;0;2;12;2
1;466;439;0;5;59;28;64
1;467;385;0;0;2;12;2
1;467;439;0;5;59;28;64
1;468;385;0;0;2;12;2
1;468;439;0;5;59;28;64
1;469;385;0;0;2;12;2
1;469;439;0;4;60;28;64
1;470;385;0;0;2;12;2
1;470;439;0;4;60;28;64
1;471;385;0;0;2;12;2
1;471;439;0;3;61;28;64
1;472;385;0;0;2;12;2
1;472;439;0;2;61;28;63
1;473;439;0;1;62;28;63
1;473;385;0;0;2;12;2
1;474;385;0;0;2;12;2
1;474;439;0;1;62;28;63
1;475;385;0;0;2;12;2
1;475;439;0;1;62;28;63
1;476;385;0;0;2;12;2
1;476;439;0;1;62;28;63
1;477;439;0;1;62;28;63
1;477;385;0;0;2;12;2
1;478;385;0;0;2;12;2
1;478;439;0;1;62;28;63
1;479;439;4;1;62;28;67
1;479;385;0;0;2;12;2
1;480;439;0;5;62;28;67
1;480;385;0;0;2;12;2
1;481;385;0;0;2;12;2
1;481;439;0;5;61;28;66
1;482;439;0;5;60;28;65
1;482;385;0;0;2;12;2
1;483;439;0;4;61;28;65
1;483;385;0;0;2;12;2
1;484;385;0;0;2;12;2
1;484;439;0;4;61;28;65
1;485;439;0;3;62;28;65
1;485;385;0;0;2;12;2
1;486;385;0;0;2;12;2
1;486;439;0;2;63;28;65
1;487;385;0;0;2;12;2
1;487;439;0;2;63;28;65
1;488;439;0;1;64;28;65
1;488;385;0;0;2;12;2
1;489;439;0;1;64;28;65
1;489;385;0;0;2;12;2
1;490;385;0;0;2;12;2
1;490;439;0;1;64;28;65
1;491;439;0;1;64;28;65
1;491;385;0;0;2;12;2
1;492;439;0;1;64;28;65
1;492;385;0;0;2;12;2
1;493;385;0;0;2;12;2
1;493;439;0;1;64;28;65
1;494;439;0;1;64;28;65
1;494;385;0;0;2;12;2
1;495;439;0;0;65;28;65
1;495;385;0;0;2;12;2
1;496;439;0;0;65;28;65
1;496;385;0;0;2;12;2
1;497;439;0;0;65;28;65
1;497;385;0;0;2;12;2
1;498;385;0;0;2;12;2
1;498;439;0;0;65;28;65
1;499;439;0;0;65;28;65
1;499;385;0;0;2;12;2
1;500;439;0;0;65;28;65
1;500;385;0;0;2;12;2
1;501;385;0;0;2;12;2
1;501;439;0;0;65;28;65
1;502;439;0;0;65;28;65
1;502;385;0;0;2;12;2
1;503;439;0;0;65;28;65
1;503;385;0;0;2;12;2
1;504;439;0;0;65;28;65
1;504;385;0;0;2;12;2
1;505;439;0;0;65;28;65
1;505;385;0;0;2;12;2
1;506;385;0;0;2;12;2
1;506;439;0;0;64;28;64
1;507;385;0;0;2;12;2
1;507;439;0;0;64;28;64
1;508;385;0;0;2;12;2
1;508;439;0;0;63;28;63
1;509;385;0;0;2;12;2
1;509;439;0;0;63;28;63
1;510;385;0;0;2;12;2
1;510;439;0;0;63;28;63
1;511;385;0;0;2;12;2
1;511;439;0;0;63;28;63
1;512;385;0;0;2;12;2
1;512;439;0;0;63;28;63
1;513;385;0;0;2;12;2
1;513;439;2;0;63;28;65
1;514;385;0;0;2;12;2
1;514;439;0;2;63;28;65
1;515;439;5;1;64;28;70
1;515;385;0;0;2;12;2
1;516;439;0;5;65;28;70
1;516;385;0;0;2;12;2
1;517;385;0;0;2;12;2
1;517;439;0;5;65;28;70
1;518;439;0;3;67;28;70
1;518;385;0;0;2;12;2
1;519;439;0;2;68;28;70
1;519;385;0;0;2;12;2
1;520;385;0;0;2;12;2
1;520;439;4;1;69;28;74
1;521;439;0;4;70;28;74
1;521;385;0;0;2;12;2
1;522;439;0;3;71;28;74
1;522;385;0;0;2;12;2
1;523;385;0;0;2;12;2
1;523;439;0;0;74;28;74
1;524;439;0;0;74;28;74
1;524;385;0;0;2;12;2
1;525;385;0;0;2;12;2
1;525;439;0;0;74;28;74
1;526;439;0;0;74;28;74
1;526;385;0;0;2;12;2
1;527;439;0;0;74;28;74
1;527;385;0;0;2;12;2
1;528;385;0;0;2;12;2
1;528;439;0;0;73;28;73
1;529;439;0;0;73;28;73
1;529;385;0;0;2;12;2
